grupo_1,codigo,descricao,custo_unitario,unidade,tipo
"Aterros, Bases, Sub bases e Imprimações",105730,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE BRITA GRADUADA SIMPLES, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",189.22,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105737,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE CONCRETO COMPACTADO COM ROLO, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",339.90,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",96398,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE CONCRETO COMPACTADO COM ROLO, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",336.37,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105740,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE CONCRETO COMPACTADO COM ROLO, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",334.47,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105749,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE MACADAME SECO, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",176.28,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",96400,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE MACADAME SECO, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",174.36,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105752,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE MACADAME SECO, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",172.65,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105754,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE MACADAME SECO, COM ESPESSURA DE 25 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",171.04,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105742,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE RACHÃO, COM ESPESSURA DE 30 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",134.52,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",96399,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE RACHÃO, COM ESPESSURA DE 40 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",132.82,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105745,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE RACHÃO, COM ESPESSURA DE 50 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",131.10,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105747,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE RACHÃO, COM ESPESSURA DE 60 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",129.37,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105657,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 4%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",188.69,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",100566,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 4%, MISTURA EM PISTA, COM ESPESSURA DE 15 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",181.25,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105666,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 4%, MISTURA EM PISTA, COM ESPESSURA DE 20 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",177.51,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105639,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 4%, MISTURA EM USINA, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105645,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 4%, MISTURA EM USINA, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105651,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 4%, MISTURA EM USINA, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105658,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 6%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",218.71,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",100567,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 6%, MISTURA EM PISTA, COM ESPESSURA DE 15 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",211.27,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105667,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 6%, MISTURA EM PISTA, COM ESPESSURA DE 20 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",207.53,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105640,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 6%, MISTURA EM USINA, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105646,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 6%, MISTURA EM USINA, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105652,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 6%, MISTURA EM USINA, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105659,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 8%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",248.32,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",100568,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 8%, MISTURA EM PISTA, COM ESPESSURA DE 15 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",240.88,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105668,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 8%, MISTURA EM PISTA, COM ESPESSURA DE 20 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",237.14,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105641,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 8%, MISTURA EM USINA, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105647,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 8%, MISTURA EM USINA, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105653,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60% COM CIMENTO - 8%, MISTURA EM USINA, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105710,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",124.55,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",100564,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60%, MISTURA EM PISTA, COM ESPESSURA DE 15 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",117.11,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105711,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60%, MISTURA EM PISTA, COM ESPESSURA DE 20 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",113.37,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105705,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60%, MISTURA EM USINA, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105706,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60%, MISTURA EM USINA, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105708,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 40%-60%, MISTURA EM USINA, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105690,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 4%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",174.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",100569,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 4%, MISTURA EM PISTA, COM ESPESSURA DE 15 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",166.56,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105699,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 4%, MISTURA EM PISTA, COM ESPESSURA DE 20 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",162.82,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105672,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 4%, MISTURA EM USINA, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105678,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 4%, MISTURA EM USINA, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105684,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 4%, MISTURA EM USINA, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105691,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 6%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",204.33,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",100570,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 6%, MISTURA EM PISTA, COM ESPESSURA DE 15 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",196.89,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105700,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 6%, MISTURA EM PISTA, COM ESPESSURA DE 20 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",193.15,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105673,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 6%, MISTURA EM USINA, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105679,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 6%, MISTURA EM USINA, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105685,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 6%, MISTURA EM USINA, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105692,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 8%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",234.25,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",100571,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 8%, MISTURA EM PISTA, COM ESPESSURA DE 15 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",226.81,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105701,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 8%, MISTURA EM PISTA, COM ESPESSURA DE 20 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",223.07,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105674,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 8%, MISTURA EM USINA, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105680,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 8%, MISTURA EM USINA, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105686,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50% COM CIMENTO - 8%, MISTURA EM USINA, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105718,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",109.25,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",100565,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50%, MISTURA EM PISTA, COM ESPESSURA DE 15 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",101.81,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105581,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50%, MISTURA EM PISTA, COM ESPESSURA DE 20 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",98.07,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105713,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50%, MISTURA EM USINA, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105714,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50%, MISTURA EM USINA, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105716,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) BRITA - 50%-50%, MISTURA EM USINA, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105624,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 6%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",119.90,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",96391,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 6%, MISTURA EM PISTA, COM ESPESSURA DE 15 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",113.91,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105632,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 6%, MISTURA EM PISTA, COM ESPESSURA DE 20 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",112.95,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105601,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 6%, MISTURA EM USINA, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105609,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 6%, MISTURA EM USINA, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105617,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 6%, MISTURA EM USINA, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105625,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 8%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",151.34,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",96392,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 8%, MISTURA EM PISTA, COM ESPESSURA DE 15 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",145.35,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105633,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 8%, MISTURA EM PISTA, COM ESPESSURA DE 20 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",144.39,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105602,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 8%, MISTURA EM USINA, COM ESPESSURA DE 10 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105610,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 8%, MISTURA EM USINA, COM ESPESSURA DE 15 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105618,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) COM CIMENTO - 8%, MISTURA EM USINA, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",0.00,M3,COMPOSIÇÃO
"Aterros, Bases, Sub bases e Imprimações",105571,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE SOLO (PREDOMINANTEMENTE ARENOSO) MELHORADO COM CIMENTO - 2%, MISTURA EM PISTA, COM ESPESSURA DE 10 CM - EXCLUSIVE ESCAVAÇÃO, CARGA E TRANSPORTE E SOLO. AF_09/2024",55.30,M3,COMPOSIÇÃO
